frame_idx,time_sec,f0_hz,conf,rms,voiced
634,7.360726,732.128906,10.494783,0.072471,1
635,7.372336,732.128906,14.556826,0.072519,1
636,7.383946,,1.468066,0.067866,0
637,7.395556,,2.367567,0.062462,0
638,7.407166,,2.513752,0.055968,0
639,7.418776,,1.283549,0.050297,0
640,7.430385,193.798828,4.883155,0.048671,1
641,7.441995,,2.450592,0.048226,0
642,7.453605,150.732422,3.643420,0.048888,1
643,7.465215,150.732422,4.351987,0.049375,1
644,7.476825,150.732422,4.370857,0.048512,1
645,7.488435,,2.841033,0.053382,0
646,7.500045,193.798828,3.213111,0.056512,1
647,7.511655,,2.291942,0.077247,0
648,7.523265,193.798828,5.923897,0.089485,1
649,7.534875,193.798828,8.503825,0.095279,1
650,7.546485,193.798828,4.956306,0.103745,1
651,7.558095,150.732422,7.016154,0.094338,1
652,7.569705,,2.594585,0.087871,0
653,7.581315,,2.138856,0.084656,0
654,7.592925,,2.380975,0.074606,0
655,7.604535,366.064453,3.856981,0.070457,1
656,7.616145,366.064453,4.729307,0.068414,1
657,7.627755,366.064453,5.565176,0.061742,1
658,7.639365,236.865234,5.798244,0.060964,1
659,7.650975,193.798828,3.686599,0.057421,1
660,7.662585,193.798828,5.162944,0.052154,1
661,7.674195,150.732422,3.167876,0.052935,1
662,7.685805,215.332031,12.252063,0.054111,1
663,7.697415,150.732422,5.015712,0.057850,1
664,7.709025,150.732422,4.266690,0.062163,1
665,7.720635,150.732422,4.149940,0.063838,1
666,7.732245,,2.674831,0.062754,0
667,7.743855,150.732422,3.032497,0.060825,1
668,7.755465,,2.551659,0.059660,0
669,7.767075,150.732422,3.863504,0.064818,1
670,7.778685,,2.984114,0.075245,0
671,7.790295,,2.009310,0.086375,0
672,7.801905,,2.013004,0.098257,0
673,7.813515,150.732422,3.318714,0.104668,1
674,7.825125,,2.864802,0.103960,0
675,7.836735,,1.924941,0.099295,0
676,7.848345,150.732422,3.128638,0.091752,1
677,7.859955,150.732422,4.892765,0.080187,1
678,7.871565,150.732422,4.542078,0.071562,1
679,7.883175,150.732422,7.632223,0.066373,1
680,7.894785,150.732422,4.439997,0.058870,1
681,7.906395,150.732422,3.062923,0.056361,1
682,7.918005,150.732422,3.895000,0.055285,1
683,7.929615,150.732422,5.859728,0.055447,1
684,7.941224,150.732422,5.189056,0.056439,1
685,7.952834,150.732422,3.069293,0.059372,1
686,7.964444,150.732422,4.196215,0.059508,1
687,7.976054,150.732422,4.358868,0.056561,1
688,7.987664,,2.856647,0.054915,0
689,7.999274,,2.793561,0.058396,0
690,8.010884,,2.266340,0.066429,0
691,8.022494,215.332031,6.139717,0.075240,1
692,8.034104,,2.114932,0.083265,0
693,8.045714,387.597656,5.096531,0.085340,1
694,8.057324,193.798828,3.143790,0.082887,1
695,8.068934,107.666016,6.763841,0.081625,1
696,8.080544,107.666016,4.906550,0.075633,1
697,8.092154,193.798828,8.581918,0.071381,1
698,8.103764,,1.924251,0.068359,0
699,8.115374,,2.007575,0.061744,0
700,8.126984,,1.036072,0.058144,0
701,8.138594,366.064453,4.580784,0.054983,1
702,8.150204,366.064453,4.160297,0.053666,1
703,8.161814,366.064453,3.705808,0.054036,1
704,8.173424,366.064453,5.013975,0.055453,1
705,8.185034,366.064453,5.277572,0.055321,1
706,8.196644,366.064453,3.577978,0.057348,1
707,8.208254,366.064453,3.995729,0.057180,1
708,8.219864,,2.430975,0.057275,0
709,8.231474,150.732422,3.649831,0.059938,1
710,8.243084,150.732422,4.094183,0.058099,1
711,8.254694,150.732422,4.131291,0.063263,1
712,8.266304,150.732422,3.959158,0.065778,1
713,8.277914,,1.636150,0.066671,0
714,8.289524,,0.889488,0.071495,0
715,8.301134,301.464844,4.371063,0.070446,1
716,8.312744,882.861328,8.428926,0.071691,1
717,8.324354,882.861328,6.698101,0.072148,1
718,8.335964,,2.561393,0.071124,0
719,8.347574,215.332031,8.026493,0.070875,1
720,8.359184,215.332031,7.782538,0.067773,1
721,8.370794,215.332031,7.517172,0.063940,1
722,8.382404,150.732422,3.464434,0.059935,1
723,8.394014,,2.540300,0.056154,0
724,8.405624,107.666016,4.357117,0.058517,1
725,8.417234,107.666016,5.333053,0.060974,1
726,8.428844,86.132812,9.815820,0.060292,1
727,8.440454,150.732422,3.859304,0.058245,1
728,8.452063,129.199219,4.713608,0.055015,1
729,8.463673,,1.000000,0.052745,0
730,8.475283,,2.611588,0.053205,0
731,8.486893,,2.857057,0.052539,0
732,8.498503,301.464844,9.742730,0.051131,1
733,8.510113,301.464844,7.775754,0.054303,1
734,8.521723,,1.953414,0.064382,0
735,8.533333,366.064453,7.229173,0.086865,1
736,8.544943,732.128906,7.469474,0.097419,1
737,8.556553,,0.501280,0.106861,0
738,8.568163,,2.536406,0.107613,0
739,8.579773,,2.730489,0.097369,0
740,8.591383,344.531250,3.033617,0.087596,1
741,8.602993,107.666016,6.071610,0.073024,1
742,8.614603,107.666016,4.998682,0.065418,1
743,8.626213,,2.440453,0.057599,0
744,8.637823,107.666016,3.135015,0.058642,1
745,8.649433,107.666016,4.665177,0.059527,1
746,8.661043,301.464844,10.934560,0.058312,1
747,8.672653,301.464844,6.458793,0.058221,1
748,8.684263,301.464844,5.905117,0.056204,1
749,8.695873,301.464844,10.907145,0.056263,1
750,8.707483,301.464844,7.745697,0.054229,1
751,8.719093,301.464844,7.102612,0.053526,1
752,8.730703,366.064453,3.098031,0.053608,1
753,8.742313,301.464844,7.461017,0.053263,1
754,8.753923,215.332031,4.170013,0.055054,1
755,8.765533,129.199219,3.401535,0.054438,1
756,8.777143,129.199219,3.863555,0.053692,1
757,8.788753,,0.683669,0.054579,0
758,8.800363,,1.705189,0.055632,0
759,8.811973,,1.540576,0.058726,0
760,8.823583,129.199219,3.570432,0.062167,1
761,8.835193,366.064453,4.113565,0.063051,1
762,8.846803,150.732422,4.061385,0.062717,1
763,8.858413,366.064453,3.196993,0.059003,1
764,8.870023,366.064453,3.280120,0.058032,1
765,8.881633,366.064453,3.009336,0.057828,1
766,8.893243,366.064453,3.310823,0.058399,1
767,8.904853,366.064453,4.407365,0.059415,1
768,8.916463,366.064453,3.875960,0.057758,1
769,8.928073,366.064453,5.545827,0.054952,1
770,8.939683,,2.468051,0.050833,0
771,8.951293,366.064453,6.391944,0.049010,1
772,8.962902,,1.103364,0.048248,0
773,8.974512,366.064453,5.470371,0.049855,1
774,8.986122,366.064453,4.366003,0.053090,1
775,8.997732,366.064453,4.319818,0.061264,1
776,9.009342,107.666016,8.480332,0.072896,1
777,9.020952,129.199219,4.886407,0.087132,1
778,9.032562,86.132812,17.335254,0.090712,1
779,9.044172,86.132812,15.372134,0.089121,1
780,9.055782,,2.406979,0.082784,0
781,9.067392,,2.625065,0.077265,0
782,9.079002,193.798828,3.732068,0.075950,1
783,9.090612,86.132812,12.343757,0.075736,1
784,9.102222,86.132812,7.926988,0.076378,1
785,9.113832,,2.913363,0.067589,0
786,9.125442,193.798828,6.520336,0.062985,1
787,9.137052,150.732422,3.959767,0.060988,1
788,9.148662,150.732422,4.420266,0.058867,1
789,9.160272,150.732422,4.319460,0.059464,1
790,9.171882,150.732422,3.605966,0.060200,1
791,9.183492,,2.684485,0.056963,0
792,9.195102,,2.506698,0.054894,0
793,9.206712,,2.892042,0.052416,0
794,9.218322,,2.787089,0.051714,0
795,9.229932,,2.945739,0.055971,0
796,9.241542,150.732422,3.459283,0.058001,1
797,9.253152,150.732422,4.597360,0.060793,1
798,9.264762,150.732422,4.621631,0.062685,1
799,9.276372,150.732422,5.460809,0.060199,1
800,9.287982,150.732422,5.441332,0.058233,1
801,9.299592,150.732422,4.742341,0.058308,1
802,9.311202,,2.951428,0.057314,0
803,9.322812,,1.680887,0.062189,0
804,9.334422,,2.698232,0.063821,0
805,9.346032,,2.016781,0.064199,0
806,9.357642,86.132812,3.979021,0.065267,1
807,9.369252,150.732422,4.391748,0.059020,1
808,9.380862,193.798828,8.216514,0.057788,1
809,9.392472,,2.708194,0.055465,0
810,9.404082,150.732422,3.367893,0.053940,1
811,9.415692,366.064453,10.758844,0.053273,1
812,9.427302,,1.710504,0.050350,0
813,9.438912,,1.082358,0.047687,0
814,9.450522,,2.002960,0.044068,0
815,9.462132,,2.720757,0.044676,0
816,9.473741,150.732422,3.010441,0.044245,1
817,9.485351,150.732422,3.608801,0.044318,1
818,9.496961,,2.749415,0.043490,0
819,9.508571,150.732422,3.214769,0.045409,1
820,9.520181,150.732422,3.568288,0.046814,1
821,9.531791,150.732422,4.557818,0.047799,1
822,9.543401,150.732422,4.292241,0.050507,1
823,9.555011,,2.736632,0.050483,0
824,9.566621,,1.414499,0.066320,0
825,9.578231,215.332031,3.506012,0.082986,1
826,9.589841,,0.855074,0.091537,0
827,9.601451,,2.366072,0.101146,0
828,9.613061,753.662109,6.572427,0.105035,1
829,9.624671,753.662109,10.823604,0.106295,1
830,9.636281,732.128906,12.228050,0.107585,1
831,9.647891,150.732422,3.867342,0.102014,1
832,9.659501,,2.221833,0.090956,0
833,9.671111,,1.959009,0.075361,0
834,9.682721,,1.863891,0.062698,0
835,9.694331,,2.724101,0.063307,0
836,9.705941,150.732422,3.584370,0.060149,1
837,9.717551,107.666016,3.741857,0.062506,1
838,9.729161,107.666016,3.514190,0.067696,1
839,9.740771,107.666016,4.003203,0.064773,1
840,9.752381,107.666016,4.586119,0.065379,1
841,9.763991,107.666016,4.936689,0.067546,1
842,9.775601,,2.806307,0.063261,0
843,9.787211,,2.196168,0.064344,0
844,9.798821,,1.364842,0.068499,0
845,9.810431,,1.229746,0.067367,0
846,9.822041,,1.148444,0.068304,0
847,9.833651,,2.181890,0.064854,0
848,9.845261,,2.287129,0.063114,0
849,9.856871,,1.000000,0.062579,0
850,9.868481,,2.760491,0.063375,0
851,9.880091,366.064453,3.057476,0.065659,1
852,9.891701,366.064453,4.099565,0.067679,1
853,9.903311,366.064453,3.712240,0.067912,1
854,9.914921,,0.518778,0.068785,0
855,9.926531,,0.314217,0.068956,0
856,9.938141,366.064453,4.557757,0.066416,1
857,9.949751,,1.530572,0.062900,0
858,9.961361,,1.063795,0.062255,0
859,9.972971,193.798828,5.252187,0.058739,1
860,9.984580,,1.372285,0.055609,0
861,9.996190,,2.978874,0.054513,0
862,10.007800,193.798828,3.179734,0.053079,1
863,10.019410,,0.914126,0.055921,0
864,10.031020,,0.915487,0.057616,0
865,10.042630,732.128906,7.628229,0.057864,1
866,10.054240,732.128906,8.624510,0.054545,1
867,10.065850,732.128906,5.774230,0.050909,1
868,10.077460,366.064453,4.010103,0.049461,1
869,10.089070,,1.276106,0.058304,0
870,10.100680,129.199219,3.651853,0.067076,1
871,10.112290,129.199219,3.740079,0.073560,1
872,10.123900,,1.960064,0.074600,0
873,10.135510,193.798828,5.056808,0.069106,1
874,10.147120,172.265625,5.360443,0.063209,1
875,10.158730,,2.478678,0.058662,0
876,10.170340,,2.994763,0.058780,0
877,10.181950,193.798828,4.514832,0.060421,1
878,10.193560,193.798828,4.257679,0.061171,1
879,10.205170,193.798828,4.074649,0.062490,1
880,10.216780,366.064453,5.005808,0.060420,1
881,10.228390,366.064453,4.637285,0.061921,1
882,10.240000,,2.677259,0.063159,0
883,10.251610,129.199219,3.261504,0.061586,1
884,10.263220,366.064453,4.400514,0.065543,1
885,10.274830,129.199219,3.930873,0.067568,1
886,10.286440,129.199219,5.282708,0.069614,1
887,10.298050,129.199219,6.411510,0.072181,1
888,10.309660,,0.492424,0.078337,0
889,10.321270,129.199219,4.507659,0.082922,1
890,10.332880,129.199219,6.028075,0.083449,1
891,10.344490,,0.806680,0.087538,0
892,10.356100,,0.341783,0.090270,0
893,10.367710,,0.587702,0.088283,0
894,10.379320,129.199219,4.140991,0.086898,1
895,10.390930,,2.771026,0.085732,0
896,10.402540,,2.749599,0.084405,0
897,10.414150,129.199219,4.285615,0.081871,1
898,10.425760,129.199219,3.845646,0.085630,1
899,10.437370,107.666016,4.063863,0.087690,1
900,10.448980,129.199219,4.507302,0.085320,1
901,10.460590,193.798828,5.537364,0.083480,1
902,10.472200,193.798828,4.781399,0.081210,1
903,10.483810,129.199219,3.956015,0.078916,1
904,10.495420,129.199219,4.310635,0.073466,1
905,10.507029,,2.921923,0.072266,0
906,10.518639,129.199219,3.923928,0.068562,1
907,10.530249,129.199219,4.859285,0.063885,1
908,10.541859,258.398438,8.095394,0.060728,1
909,10.553469,,1.254590,0.059750,0
910,10.565079,107.666016,3.897786,0.059790,1
911,10.576689,107.666016,5.018408,0.059778,1
912,10.588299,,1.285547,0.062391,0
913,10.599909,193.798828,7.631429,0.064879,1
914,10.611519,,1.014869,0.092154,0
915,10.623129,,0.315711,0.104286,0
916,10.634739,,0.498903,0.105959,0
917,10.646349,129.199219,8.738303,0.112992,1
918,10.657959,,0.904942,0.096246,0
919,10.669569,,2.270192,0.086037,0
920,10.681179,,1.731956,0.086716,0
921,10.692789,,2.020304,0.079473,0
922,10.704399,,1.709049,0.080746,0
923,10.716009,129.199219,3.625242,0.082136,1
924,10.727619,732.128906,9.853045,0.089710,1
925,10.739229,732.128906,13.292741,0.097814,1
926,10.750839,732.128906,16.973632,0.099271,1
927,10.762449,258.398438,6.214626,0.094583,1
928,10.774059,236.865234,5.127054,0.086534,1
929,10.785669,387.597656,3.206181,0.071888,1
930,10.797279,,2.574445,0.060191,0
931,10.808889,,1.055073,0.060629,0
932,10.820499,,2.723748,0.057780,0
933,10.832109,,2.426085,0.061814,0
934,10.843719,,2.003926,0.063402,0
935,10.855329,,2.156780,0.062198,0
936,10.866939,,0.439930,0.060848,0
937,10.878549,129.199219,3.326377,0.055536,1
938,10.890159,366.064453,3.702725,0.056540,1
939,10.901769,366.064453,4.191451,0.062349,1
940,10.913379,366.064453,4.409743,0.065861,1
941,10.924989,366.064453,4.220674,0.071827,1
942,10.936599,366.064453,4.440736,0.072820,1
943,10.948209,,2.441768,0.072632,0
944,10.959819,,0.700928,0.070040,0
945,10.971429,129.199219,3.903493,0.070276,1
946,10.983039,129.199219,4.621439,0.069330,1
947,10.994649,,0.680883,0.068725,0
948,11.006259,,0.352635,0.070549,0
949,11.017868,129.199219,3.673369,0.069592,1
950,11.029478,129.199219,4.408321,0.073352,1
951,11.041088,129.199219,4.012421,0.070549,1
952,11.052698,366.064453,8.775456,0.070704,1
953,11.064308,129.199219,5.032116,0.068738,1
954,11.075918,129.199219,4.301403,0.066108,1
955,11.087528,129.199219,5.040211,0.064629,1
956,11.099138,193.798828,3.307157,0.061015,1
957,11.110748,193.798828,3.109372,0.060748,1
958,11.122358,,2.453833,0.063544,0
959,11.133968,,2.868031,0.066450,0
960,11.145578,,2.080855,0.067201,0
961,11.157188,,2.245322,0.069557,0
962,11.168798,129.199219,4.320398,0.066993,1
963,11.180408,193.798828,4.928912,0.065086,1
964,11.192018,193.798828,10.813582,0.069141,1
965,11.203628,193.798828,5.849384,0.070787,1
966,11.215238,366.064453,9.082447,0.073327,1
967,11.226848,193.798828,3.524419,0.078752,1
968,11.238458,366.064453,5.136045,0.082954,1
969,11.250068,366.064453,4.874885,0.086319,1
970,11.261678,366.064453,3.383571,0.087280,1
971,11.273288,366.064453,4.364664,0.083845,1
972,11.284898,366.064453,6.818764,0.076465,1
973,11.296508,366.064453,5.242200,0.069339,1
974,11.308118,366.064453,4.581408,0.066571,1
975,11.319728,366.064453,4.767224,0.066926,1
976,11.331338,366.064453,4.803611,0.066348,1
977,11.342948,366.064453,4.682935,0.066084,1
978,11.354558,366.064453,6.282370,0.064909,1
979,11.366168,366.064453,8.140979,0.063422,1
980,11.377778,366.064453,7.721347,0.064088,1
981,11.389388,366.064453,10.028512,0.065470,1
982,11.400998,366.064453,8.610820,0.066163,1
983,11.412608,366.064453,5.709520,0.067758,1
984,11.424218,,1.746535,0.065851,0
985,11.435828,86.132812,4.504591,0.063684,1
986,11.447438,366.064453,6.039065,0.056874,1
987,11.459048,,1.158981,0.052956,0
988,11.470658,,0.620294,0.051525,0
989,11.482268,,0.600061,0.049189,0
990,11.493878,,0.655846,0.050672,0
991,11.505488,,0.645764,0.048842,0
992,11.517098,,2.254190,0.049356,0
993,11.528707,193.798828,3.994057,0.049732,1
994,11.540317,,0.490937,0.051876,0
995,11.551927,236.865234,6.900048,0.053956,1
996,11.563537,,0.801054,0.057615,0
997,11.575147,,0.827445,0.057849,0
998,11.586757,193.798828,3.211944,0.057809,1
999,11.598367,,0.335395,0.058585,0
1000,11.609977,,0.292825,0.058484,0
1001,11.621587,193.798828,4.014514,0.064080,1
1002,11.633197,,0.200318,0.067708,0
1003,11.644807,,0.359866,0.076898,0
1004,11.656417,,2.639582,0.089198,0
1005,11.668027,215.332031,3.451196,0.092935,1
1006,11.679637,193.798828,5.136960,0.093805,1
1007,11.691247,129.199219,10.807684,0.089613,1
1008,11.702857,,1.902792,0.082776,0
1009,11.714467,387.597656,3.464485,0.076814,1
1010,11.726077,,1.708380,0.074574,0
1011,11.737687,193.798828,4.414143,0.074889,1
1012,11.749297,193.798828,5.227687,0.069035,1
1013,11.760907,193.798828,5.882979,0.071574,1
1014,11.772517,,2.769774,0.070387,0
1015,11.784127,,2.959048,0.064851,0
1016,11.795737,,2.264688,0.061671,0
1017,11.807347,,0.778530,0.055462,0
1018,11.818957,,0.823276,0.052660,0
1019,11.830567,,0.675536,0.049812,0
1020,11.842177,,1.071818,0.051284,0
1021,11.853787,,1.000000,0.049763,0
1022,11.865397,,0.099888,0.049241,0
1023,11.877007,,0.301323,0.050635,0
1024,11.888617,,0.919790,0.056412,0
1025,11.900227,366.064453,5.603241,0.057719,1
1026,11.911837,193.798828,5.113111,0.058557,1
1027,11.923447,129.199219,3.973180,0.059593,1
1028,11.935057,,2.816750,0.057024,0
1029,11.946667,,0.903385,0.058146,0
1030,11.958277,129.199219,5.682680,0.054118,1
1031,11.969887,,0.807979,0.054445,0
1032,11.981497,107.666016,3.680796,0.050746,1
1033,11.993107,,1.041512,0.047199,0
1034,12.004717,990.527344,7.017300,0.051055,1
1035,12.016327,193.798828,7.762818,0.050659,1
1036,12.027937,107.666016,5.011445,0.052851,1
1037,12.039546,,0.494183,0.053826,0
1038,12.051156,,2.431325,0.053492,0
1039,12.062766,366.064453,4.135888,0.055381,1
1040,12.074376,,1.155717,0.053394,0
1041,12.085986,107.666016,3.931967,0.055201,1
1042,12.097596,107.666016,5.319355,0.058474,1
1043,12.109206,,1.038720,0.062724,0
1044,12.120816,107.666016,3.453400,0.098460,1
1045,12.132426,,2.196535,0.122260,0
1046,12.144036,,1.000000,0.124124,0
1047,12.155646,,1.093030,0.122708,0
1048,12.167256,,2.953265,0.100680,0
1049,12.178866,,2.632927,0.074077,0
1050,12.190476,129.199219,3.820735,0.072053,1
1051,12.202086,,2.273696,0.073099,0
1052,12.213696,,2.622382,0.072752,0
1053,12.225306,,1.353914,0.067508,0
1054,12.236916,,2.947738,0.065619,0
1055,12.248526,129.199219,5.234794,0.062211,1
1056,12.260136,,0.855192,0.054758,0
1057,12.271746,,0.763617,0.052362,0
1058,12.283356,129.199219,3.942472,0.047359,1
1059,12.294966,,1.409306,0.042588,0
1060,12.306576,,1.529031,0.041079,0
1061,12.318186,,1.263206,0.041098,0
1062,12.329796,,2.771085,0.041130,0
1063,12.341406,,2.208039,0.042216,0
1064,12.353016,129.199219,3.305104,0.045104,1
1065,12.364626,,1.986489,0.045999,0
1066,12.376236,,2.323152,0.049812,0
1067,12.387846,,2.332514,0.056519,0
1068,12.399456,,1.157996,0.058430,0
1069,12.411066,,2.478467,0.061143,0
1070,12.422676,366.064453,3.663105,0.063318,1
1071,12.434286,107.666016,3.539752,0.058806,1
1072,12.445896,107.666016,6.681099,0.056917,1
1073,12.457506,,2.395887,0.056224,0
1074,12.469116,,1.000000,0.052336,0
1075,12.480726,107.666016,6.404974,0.052292,1
1076,12.492336,366.064453,3.221640,0.052025,1
1077,12.503946,,1.434109,0.051245,0
1078,12.515556,129.199219,9.480303,0.055358,1
1079,12.527166,,0.652552,0.056304,0
1080,12.538776,,0.389511,0.058354,0
1081,12.550385,129.199219,4.342455,0.058956,1
1082,12.561995,236.865234,5.709345,0.057924,1
1083,12.573605,,1.570720,0.059471,0
1084,12.585215,,2.927665,0.061783,0
1085,12.596825,129.199219,3.499929,0.063164,1
1086,12.608435,,2.384342,0.062131,0
1087,12.620045,366.064453,3.369821,0.063510,1
1088,12.631655,150.732422,3.268747,0.065308,1
1089,12.643265,,2.764319,0.078970,0
1090,12.654875,,1.802363,0.088351,0
1091,12.666485,,2.336237,0.100474,0
1092,12.678095,172.265625,7.062564,0.103923,1
1093,12.689705,129.199219,7.701538,0.099434,1
1094,12.701315,107.666016,6.232445,0.093693,1
1095,12.712925,107.666016,4.823965,0.081293,1
1096,12.724535,129.199219,10.097375,0.074748,1
1097,12.736145,,2.201156,0.070043,0
1098,12.747755,129.199219,5.128465,0.067092,1
1099,12.759365,129.199219,3.523987,0.066146,1
1100,12.770975,,2.114245,0.069069,0
1101,12.782585,,1.634960,0.068977,0
1102,12.794195,,1.378262,0.072809,0
1103,12.805805,,0.575843,0.076760,0
1104,12.817415,,2.515327,0.079426,0
1105,12.829025,,1.584410,0.081328,0
1106,12.840635,,1.739716,0.082793,0
1107,12.852245,,1.521724,0.081577,0
1108,12.863855,,1.104292,0.075369,0
1109,12.875465,,1.097377,0.071925,0
1110,12.887075,193.798828,3.628104,0.068523,1
1111,12.898685,366.064453,6.330017,0.067457,1
1112,12.910295,366.064453,8.972481,0.066422,1
1113,12.921905,,1.531738,0.062937,0
1114,12.933515,,1.412640,0.063735,0
1115,12.945125,,1.600292,0.056950,0
1116,12.956735,172.265625,3.951851,0.057009,1
1117,12.968345,172.265625,4.817773,0.057725,1
1118,12.979955,,1.615440,0.052980,0
1119,12.991565,,1.435710,0.056405,0
1120,13.003175,193.798828,4.200281,0.057231,1
1121,13.014785,193.798828,4.620404,0.057688,1
1122,13.026395,,2.666072,0.058159,0
1123,13.038005,193.798828,3.022978,0.056810,1
1124,13.049615,,2.272079,0.055828,0
1125,13.061224,366.064453,4.064181,0.056130,1
1126,13.072834,366.064453,3.470115,0.055034,1
1127,13.084444,,2.778291,0.053144,0
1128,13.096054,,2.724986,0.052663,0
1129,13.107664,,2.544314,0.053539,0
1130,13.119274,,2.717785,0.056300,0
1131,13.130884,,1.912544,0.058818,0
1132,13.142494,,1.020748,0.063341,0
1133,13.154104,,2.584478,0.064297,0
1134,13.165714,,0.765345,0.072280,0
1135,13.177324,,1.196718,0.078678,0
1136,13.188934,,1.047033,0.081400,0
1137,13.200544,,0.918333,0.084015,0
1138,13.212154,107.666016,3.922639,0.084541,1
1139,13.223764,,1.946724,0.089329,0
1140,13.235374,193.798828,7.033279,0.090133,1
1141,13.246984,,1.682419,0.088437,0
